Time	jdens	u(t)
1.391e-09	-0.382683	-631.618	-9.13234e-08	9.2304e-08	-1.10968e-07	7.9793e-08
1.401e-09	-0.382683	-618.021	-9.06826e-08	9.11324e-08	-1.13982e-07	7.91199e-08
1.411e-09	-0.382683	-605.588	-9.00502e-08	8.99675e-08	-1.16851e-07	7.84671e-08
1.421e-09	-0.382683	-594.332	-8.94286e-08	8.88126e-08	-1.19555e-07	7.78355e-08
1.431e-09	-0.382683	-584.261	-8.88202e-08	8.76711e-08	-1.22079e-07	7.7226e-08
1.4411e-09	0	-575.304	-8.80777e-08	8.66783e-08	-1.24283e-07	7.67772e-08
1.4511e-09	0	-567.644	-8.71723e-08	8.59025e-08	-1.26063e-07	7.65445e-08
1.4611e-09	0	-561.186	-8.62822e-08	8.51528e-08	-1.27614e-07	7.63404e-08
1.4711e-09	0	-555.931	-8.54105e-08	8.44305e-08	-1.28925e-07	7.61648e-08
1.4811e-09	0	-551.875	-8.45596e-08	8.37373e-08	-1.29987e-07	7.60174e-08
1.4911e-09	0	-549.015	-8.37322e-08	8.30743e-08	-1.30795e-07	7.58979e-08
1.5011e-09	-0.707107	-547.343	-8.29366e-08	8.24369e-08	-1.31351e-07	7.58001e-08
1.5111e-09	-0.707107	-546.855	-8.27687e-08	8.12323e-08	-1.32247e-07	7.51296e-08
1.5211e-09	-0.707107	-547.555	-8.26391e-08	8.00529e-08	-1.32891e-07	7.44772e-08
1.5311e-09	-0.707107	-549.451	-8.25478e-08	7.89015e-08	-1.3328e-07	7.38438e-08
1.5411e-09	-0.707107	-552.546	-8.24945e-08	7.77805e-08	-1.33416e-07	7.32306e-08
1.5511e-09	-0.707107	-556.843	-8.2479e-08	7.66924e-08	-1.33302e-07	7.26383e-08
1.5611e-09	-0.707107	-562.342	-8.2501e-08	7.56392e-08	-1.32944e-07	7.20679e-08
1.5711e-09	-0.707107	-569.04	-8.25598e-08	7.46232e-08	-1.32351e-07	7.15202e-08
1.5811e-09	-0.707107	-576.932	-8.26549e-08	7.36461e-08	-1.31533e-07	7.0996e-08
1.5912e-09	0	-586.104	-8.25217e-08	7.29659e-08	-1.30226e-07	7.07564e-08
1.6012e-09	0	-596.349	-8.20777e-08	7.26823e-08	-1.28387e-07	7.08914e-08
1.6112e-09	0	-607.714	-8.16599e-08	7.24511e-08	-1.26363e-07	7.10605e-08
1.6212e-09	0	-620.152	-8.12689e-08	7.22726e-08	-1.24173e-07	7.12631e-08
1.6312e-09	0	-633.613	-8.09057e-08	7.21467e-08	-1.2184e-07	7.14984e-08
1.6412e-09	0	-648.041	-8.05707e-08	7.20738e-08	-1.19384e-07	7.17658e-08
1.6512e-09	-0.92388	-663.372	-8.02722e-08	7.20458e-08	-1.16834e-07	7.20566e-08
1.6612e-09	-0.92388	-679.543	-8.07867e-08	7.12868e-08	-1.14985e-07	7.15942e-08
1.6712e-09	-0.92388	-696.499	-8.13417e-08	7.05687e-08	-1.13081e-07	7.11497e-08
1.6812e-09	-0.92388	-714.18	-8.19352e-08	6.9893e-08	-1.11135e-07	7.0724e-08
